positive,american airlines treated loyal customers
neutral,sch tmw aa love earlier yall fll
negative,allowing passengers flight block exit plane
positive,fly happy live plane md80 love md80 life
neutral,airways corporation price target update stafford daily
negative,commitment turnaround operations mgr counted dozen issues individual performance
positive,tt friends hope weather causing headaches
neutral,italy visit relatives house dad left passed
negative,team added mins turnaround
positive,oh issue resolved am air
neutral,australia enjoy land bucket flyingitforward
negative,call wait times minutes airport wait times
positive,kudos captain crew handling fustrated people dealing preventable issues shortcomings maint
neutral,upgrade mint seat booked ticket
negative,yes waiting hours able help
positive,hope stays thanks crews month fb post yesterday
neutral,left coat flight morning overhead bin reported seat thx ticket
negative,service pretty ruined day thanks weak attempt
positive,response incredible truly amazed steps enhance customer relations thank
neutral,college game denver set parents
negative,forgot tell flight coming thanks allowing miss connection
positive,thanks guys sleep hang dfw bad weather
neutral,flight ath pdx coordinate airlines
negative,deodorant shampoo toothpaste limited correct
positive,simply amazing smiles upgrade tomorrow spending lot time
neutral,sell tickets sick relative travel moments notice sad true
negative,forced check rollaboard ua plenty overhead seat
positive,thank quick customer service refundprocedurenottoopainful winter weather fault
neutral,allow payment apple pay patriarc
negative,please economy plus seat awful day cancelled flighted flights lots planning
positive,thanks recommendation sitting minutes update min ago
neutral,portsmouth nh care son takes daughter boston surgery flyingitforward
negative,stranded hold speak agent understand concept time zones
positive,control weather customer service
neutral,marie harf iraiq isis spread offer resume service isis jobs
negative,system seat econ seat plus seat
positive,thank aa start vacations
neutral,flyingitforward fly port au prince haiti help earthquake relief efforts lots
negative,id tried screen submitting
positive,thank replying trying figure dfw
neutral,lufthansa incentive offer impact share count nasdaq
negative,please moved seats lost upgrade seat ticket hand
positive,thank responsive twitter truly impressive
neutral,trueblue site broken moment
negative,help appreciated loong wait help fault
positive,thanks customer service family sat safely weather dfw little worrisome
neutral,ems window seats tomorrow
negative,husband supposed fly rdu iad iad fra leaving hours cancelled flighted flight wait phone
positive,fantastic try tweet photo view
neutral,airways corporation registers short wall street pulse
negative,probably satisfactory airline fails disappoint
positive,thanks emailed expect response
neutral,mint service nyc san diego
negative,call customer care customer care
positive,job tyr ground bird outta tell flight wait
neutral,mom change seat sister reservations idk
negative,charge decisions cancelled flightling flight ua1150 unacceptable belize
positive,rising sun dca morning view avgeek
neutral,feels nice swap fool
negative,fly normally happen flyers provide own feedback thank
positive,statement sent yesterday jeanine called night excellent service
neutral,yes hurt feelings walk mint fella dream happy4them
negative,plowing snow gate plane arrives sit minutes hr flight fail
positive,thanks airlines located aa detroit informed flew aa matter
neutral,dont talk friend thefutureisweird
negative,ok experience family terrible experience
positive,vanity kit set frequent travellers thank
neutral,spread ashes naples italy lived serving yrs flyitforward
negative,job losing six bags direct flight manage
positive,lovely flight mia lhr crew thanks
neutral,statement lufthansa incentive offer stockhouse
negative,worst customer service denver
positive,flight crews ground crews handled situation texting notification catch winks delay
neutral,thanks fb message telling wait days waiting
negative,ruined day start trip sfo gig legs changed lost paid upgrade class seat moved econ econ
positive,hope iah dfw okc trip tomorrow
neutral,airways significant decline short wkrb news
negative,board movement experience getting worse worse
positive,thank lost item located ord returned
neutral,plans offer direct flights jfk daytonabeach florida starting
negative,employee gate boarding expect ur customers competent company ur rivals
positive,love admiral thanks hey follow
